,Unnamed: 0,base_date,emd_nm,em_g,korean_resd_pop_cnt,korean_work_pop_cnt,korean_visit_pop_cnt,longtermfrgn_기타_visit_pop_cnt,longtermfrgn_아시아_visit_pop_cnt,longtermfrgn_기타_resd_pop_cnt,longtermfrgn_아시아_resd_pop_cnt,간식_cnt,농축수산물_cnt,마트/슈퍼마켓_cnt,배달_cnt,식품_cnt,아시아음식_cnt,양식_cnt,주점및주류판매_cnt,패스트푸드_cnt,한식_cnt,부페_cnt
28,28,2021-07-29,표선면,882889.06,233458.19,20435.78,71842.54,133.05324,2666.0737,159.56244,5803.5483,90.51612,40.61703,380.46298,41.711388,226.7736,40.173462,20.191685,0.34095153,94.64421,339.2024,0.5274136
29,29,2021-07-30,표선면,764716.94,228026.58,20289.682,79353.414,149.00615,2846.555,111.26678,5818.345,84.12022,50.974472,411.81125,45.93049,253.93375,47.904236,15.982158,8.271778,103.37621,401.18625,0.6815462
30,30,2021-07-31,표선면,852095.7,229284.6,16816.219,98595.695,148.6561,3065.5183,164.8233,5774.952,91.16959,55.49172,387.89746,54.45999,257.75195,42.761105,19.569168,14.41614,85.620705,404.14877,0.72691286
31,31,2021-08-01,표선면,938891.44,229300.0,16904.988,116394.26,150.51685,3452.9944,189.75865,5984.598,62.905434,38.725353,373.88412,59.566635,227.57805,43.64901,22.324492,5.777712,77.636154,379.8671,0.23616163
32,32,2021-08-02,표선면,838992.94,226338.97,21716.334,99918.23,172.93777,2825.7969,169.39238,6206.573,70.10608,42.58451,376.87402,41.49998,237.37689,35.045265,3.1133597,6.500794,85.75776,333.4566,0.32299712
33,33,2021-08-03,표선면,875406.44,225549.66,22911.742,92343.195,155.67072,3187.1946,138.24776,6272.341,81.15884,47.019333,395.66577,47.018528,279.9415,47.49941,8.914324,4.067855,79.20022,398.3369,-0.009289496
34,34,2021-08-04,표선면,739410.75,223656.31,21287.1,96896.125,190.02795,3022.591,169.03883,6199.713,84.54068,33.99677,353.3109,40.641212,243.61414,39.803753,18.723436,3.099685,67.847206,316.40802,-0.09321073
35,35,2021-08-05,표선면,802878.56,227695.89,19813.908,79235.734,180.54819,2864.9373,190.03882,6305.237,92.22041,45.10258,381.62888,41.16756,222.55756,49.305527,24.308304,2.3637877,99.38164,338.39627,1.087008
36,36,2021-08-06,표선면,810970.5,223187.19,20909.723,89685.2,191.85832,3217.4233,184.5472,6053.9253,69.28672,48.828316,406.01385,46.624256,274.67767,39.328384,17.360773,10.595398,101.42897,380.23068,0.18946102
37,37,2021-08-07,표선면,880817.56,222620.1,17102.975,109081.26,200.33159,3408.185,201.31367,6018.096,84.11743,55.85849,363.78674,45.896145,268.15033,42.322838,24.810898,10.8799305,92.81331,433.18597,0.97675246
38,38,2021-08-08,표선면,971887.7,225666.8,16698.066,118960.3,193.377,3845.5752,215.42747,6060.21,63.139004,38.284595,354.12402,58.965794,242.37248,43.961304,16.989687,7.604528,69.86934,401.38403,0.3030564
39,39,2021-08-09,표선면,824945.9,223598.39,21734.115,104916.53,184.35811,3672.1482,171.2759,6193.674,61.38043,40.365326,369.9234,37.30388,250.77904,30.720333,0.49992305,5.979291,74.985374,341.89233,0.15574923
40,40,2021-08-10,표선면,891901.5,222195.53,22084.174,96284.63,136.78928,4223.903,156.27242,6201.873,76.38719,48.617012,383.30334,49.612644,276.7241,45.131638,7.4301534,9.0385685,71.29837,391.56497,-0.19453225
41,41,2021-08-11,표선면,834742.3,222775.22,20597.078,102657.445,158.47086,4334.863,163.4076,6272.1953,77.95966,32.825607,343.1102,34.822758,255.05734,32.24598,27.332525,3.5112631,88.41421,331.23672,-0.11026868
42,42,2021-08-12,표선면,894333.5,222879.5,19656.516,87227.82,132.64388,3427.7983,178.30304,6443.7983,85.99387,33.97826,399.59305,34.682747,236.71176,57.1829,20.827494,1.5147389,95.05527,342.0414,0.57174635
43,43,2021-08-13,표선면,847326.9,221200.62,20521.738,93989.66,149.9756,3606.9478,165.06322,6432.0547,63.273357,43.923534,423.59753,48.099586,266.566,41.61076,22.050344,7.2810664,99.456116,403.51633,0.32952115
44,44,2021-08-14,표선면,874377.44,221005.89,16735.72,117000.49,167.43718,3697.76,171.82845,6268.2827,90.44711,58.05655,375.13504,50.213726,262.8499,56.56113,26.103037,13.231771,102.39047,420.80045,0.84991026
45,45,2021-08-15,표선면,933863.6,225208.0,16358.449,121609.0,180.31148,3776.0947,208.36488,6570.4365,60.31896,34.23202,357.0419,54.966866,237.69171,53.833725,19.249523,6.1596365,74.633316,393.69592,0.370636
46,46,2021-08-16,표선면,804302.9,223806.78,21498.262,102035.53,167.3396,3629.8628,182.95506,6565.2056,60.093987,40.514336,384.21793,38.26139,243.07031,29.465473,2.3528328,7.0846634,77.12372,344.33823,0.20123538
47,47,2021-08-17,표선면,871703.75,222559.33,22267.951,96383.64,158.27937,4250.2725,164.37538,6567.912,62.20278,42.656914,389.8119,43.05046,277.4949,54.26036,7.0439076,7.0904555,64.62475,402.0851,0.09327002
48,48,2021-08-18,표선면,780641.06,221081.0,20174.9,98639.07,189.39166,4280.1304,178.64285,6317.949,79.03128,43.130585,348.54395,37.23713,251.02118,42.9567,22.028017,2.9465117,82.54278,315.94278,-0.23310526
49,49,2021-08-19,표선면,652734.25,225361.06,18762.363,74323.76,186.21669,3183.5378,177.5597,6466.094,64.50586,35.76075,386.77267,39.49504,221.81737,41.933907,10.188128,1.1731385,73.761215,325.6059,1.1014024
50,50,2021-08-20,표선면,688615.0,224962.97,19259.389,79498.1,218.7902,3231.086,173.68236,6498.6113,58.71321,41.91557,421.20602,44.33686,265.36157,39.31613,11.574609,15.42889,86.94845,403.27377,0.15800548
51,51,2021-08-21,표선면,698958.7,222622.44,15692.611,97024.47,139.39722,3266.8054,188.12132,6394.6045,81.1206,55.53857,349.01572,38.753223,239.80066,33.643784,15.359047,10.087799,89.02933,400.40033,0.879819
52,52,2021-08-22,표선면,836355.1,225859.02,16186.029,109528.99,153.1128,3359.0737,201.26854,6803.478,63.29192,35.282124,356.59918,52.06749,225.12682,35.61383,13.122739,6.5638685,71.43114,369.60776,0.6481973
53,53,2021-08-23,표선면,785797.7,224263.14,20865.184,92184.07,155.73245,3723.4578,171.87419,6604.3174,62.711704,34.455402,379.24463,37.817192,241.59154,29.504635,4.4701085,11.536216,65.12374,354.18784,0.28946432
54,54,2021-08-24,표선면,830096.8,222338.38,21786.154,95707.875,105.04357,3712.9426,168.31747,6598.3896,67.8936,43.18368,385.07455,40.33391,261.38614,50.006428,4.9060383,12.819418,63.88551,382.96997,-0.044590607
55,55,2021-08-25,표선면,691576.0,226565.69,19942.984,89176.8,81.99627,3380.4653,178.68356,7019.974,66.59801,25.849903,366.93552,38.272728,234.09323,46.13668,17.59027,4.119043,69.602325,370.46457,0.22312981
56,56,2021-08-26,표선면,842104.2,227581.53,20274.305,84028.5,72.22753,2844.579,207.03767,7404.6733,68.98782,32.541462,400.76813,38.74222,253.78888,49.250843,33.32644,2.5758638,92.23381,385.88757,0.6263344
57,57,2021-08-27,표선면,853743.75,224344.1,20565.379,91842.53,77.611626,2863.4912,199.50511,7394.936,61.539978,41.989662,425.2927,51.26659,258.3072,48.63023,24.950994,6.8766108,94.86224,387.01852,0.06132072
58,58,2021-08-28,표선면,743999.0,224664.31,17048.488,108561.55,81.83714,3004.5981,188.70505,7458.6294,85.873726,48.56969,409.53824,49.16456,249.03181,51.54356,19.948305,14.465944,104.91387,378.7564,0.38295484
59,59,2021-08-29,표선면,748922.4,232826.64,14881.126,102178.555,156.73607,2355.5996,222.16866,7590.162,52.993683,30.513824,348.29922,60.358624,206.5646,49.353462,12.70464,4.0604343,68.219826,351.56888,0.71222454
60,60,2021-08-30,표선면,768014.4,226489.64,20379.592,88106.016,117.70424,2529.0444,196.45059,7184.581,75.63757,45.619633,386.37204,38.25793,250.74019,35.225857,5.7859483,13.42224,81.26881,337.2327,0.23968463
61,61,2021-08-31,표선면,792626.9,222701.88,22297.447,92477.07,74.85072,2744.2212,184.41054,7029.2505,70.01579,39.411114,409.02084,30.701977,254.88278,47.28633,12.026168,6.898519,75.28189,386.3703,-0.027215537
